OrderID, ProductID, Quantity, Discount
4247,87,1,22.31
3651,74,1,9.78
2162,79,3,37.45
3782,68,3,12.72
1425,11,5,4.2
4589,33,4,36.59
2608,40,5,19.85
199,87,3,10.23
4322,50,4,15.88
3057,54,1,15.3
2472,80,1,35.83
236,39,4,20.46
4382,95,5,17.86
2094,42,3,49.04
325,76,3,17.5
1276,44,3,38.25
664,42,4,28.9
3880,72,2,11.73
851,10,2,20.2
2976,86,5,1.34
2864,18,1,49.37
1794,69,4,29.55
2790,79,5,23.24
4464,13,1,1.85
3373,50,5,14.44
3371,68,5,42.88
1742,21,4,6.12
2174,23,5,43.58
1290,31,2,32.86
3932,13,3,9.17
353,30,3,33.08
174,100,2,13.15
4462,10,5,39.09
3208,88,3,30.86
4250,5,1,31.73
2946,39,1,21.19
1169,54,3,29.37
4208,31,1,3.11
2072,45,2,36.35
966,24,4,39.35
1604,51,5,34.14
4308,40,2,43.68
2245,80,4,33.18
3778,85,4,15.46
4529,96,2,5.79
1118,95,5,6.33
153,90,5,39.24
714,78,2,47.98
4191,77,1,31.84
1554,76,3,42.18
4572,43,1,33.27
3784,36,1,7.02
3578,62,1,17.79
2625,42,5,40.7
3322,82,5,48.07
827,30,1,13.03
2709,23,5,28.7
1967,3,3,2.29
2230,87,1,28.65
3767,23,4,34.7
1082,57,1,33.36
1272,56,1,42.77
3314,71,1,29.41
4703,59,3,29.71
4651,80,1,18.17
1855,67,4,26.41
2508,74,3,19.33
4724,17,4,41.21
341,60,1,43.38
2709,16,4,2
3664,60,1,20.6
2984,7,2,4.15
4961,41,3,35.4
4745,82,2,11.53
2863,63,2,42.91
4322,93,4,10.13
3821,90,3,14.52
1625,26,5,14.46
3646,50,1,5.66
4905,94,3,20.54
4728,17,2,40.51
3244,80,1,3.81
1886,92,4,31.77
388,77,5,20.43
1801,93,3,5.3
4486,87,3,42.33
4880,55,2,37.56
205,81,4,38.48
326,64,4,11.77
3684,6,5,41.54
2204,8,5,8.56
2648,79,1,40.35
3776,43,1,44.94
1815,40,3,3.7
772,32,4,42.91
1710,100,1,28.38
592,83,2,36
3295,22,2,37.94
3465,48,5,26.59
1860,52,5,33.39
848,87,2,31.26
2061,28,5,9.43
3885,57,3,1.02
3305,15,4,33.61
292,80,5,34.97
693,38,2,19.8
805,35,1,13.28
1117,93,1,40.53
2245,73,1,18.07
992,38,2,3.71
2868,89,4,16.83
2094,83,2,4.94
3846,75,4,2.25
1295,62,1,14.81
376,32,4,11.14
3929,81,5,36.57
2779,73,2,35.68
1385,63,1,47.02
1694,64,1,11.93
3584,88,3,20.4
2581,19,4,3.86
839,39,5,30.39
1401,5,3,14.37
1471,27,2,11.5
3073,15,1,0.77
1299,10,2,45.41
1286,49,4,34.33
1294,58,4,12.74
1058,80,2,41.63
1011,56,2,24.6
3869,10,5,28.25
4476,85,5,18.95
756,32,4,14.7
2895,29,5,46.82
1659,95,2,37.04
1513,79,2,21.57
2323,94,1,1.56
1683,81,3,19.43
4175,96,1,40.82
2965,51,3,33.7
4676,88,3,28.77
2086,54,4,21.13
2144,14,1,36.9
3343,68,5,27.96
1015,44,2,24.35
2267,60,1,40.35
2406,15,3,6.13
4753,21,4,31.35
4757,44,1,4.5
1498,66,2,42.07
4449,86,1,44.65
2516,33,3,13.04
719,34,1,32.79
2824,13,1,15.38
2076,29,5,49.04
2430,41,5,3.4
1591,54,3,9.39
801,14,4,12.48
3818,41,5,25.91
4522,6,4,5.17
2758,36,2,6.75
1978,80,5,22
3626,90,1,30.11
1999,58,3,3.77
2056,2,2,47.46
2078,8,2,38.42
1350,60,2,27.48
1590,74,3,1
4434,90,3,35.01
1858,36,2,28.47
2685,1,1,4.74
2412,19,3,46.27
456,97,5,17.66
2395,21,1,2.1
2590,60,5,2.43
1832,56,2,13.56
2025,94,5,5.2
735,67,5,40.16
3733,38,1,23.5
4723,44,5,39.17
3059,61,3,21.17
1937,71,5,42.31
2687,64,4,0.89
4908,71,3,24.71
3074,26,1,33.94
2800,85,1,10.5
899,83,3,7.17
1603,6,2,16.29
1333,40,3,3.02
3191,100,1,38.31
3043,92,5,8.7
4951,1,1,31.09
1488,44,4,21.43
614,38,2,22.77
336,37,1,0.71
2748,73,2,37.08
2486,92,1,44.01
3801,30,5,22.04
3935,28,2,30.87
360,40,2,32.57
4227,3,4,41.65
2208,38,5,0.34
4157,35,5,7.46
1664,42,5,24.45
1238,62,4,30.28
3926,6,4,14.15
383,86,2,18.53
479,89,5,41.95
1986,13,4,12.63
3651,8,4,42
1612,68,3,24.86
2821,16,5,16.12
682,32,3,36.07
3723,21,4,43.89
1762,24,4,7.43
2812,35,2,40.05
2893,34,2,7.1
567,16,4,25.79
4924,84,1,26.69
3693,99,1,40.98
2000,81,2,34.68
725,54,5,26.03
2176,71,3,17.41
1905,60,2,45.85
2518,82,3,15.62
273,90,2,35.27
3985,21,5,23.56
4022,30,4,4.82
1594,70,4,42.84
2676,19,5,12.87
3235,20,3,45.71
3638,40,3,39.83
3659,51,5,4.43
3166,56,2,46.5
14,65,5,32.7
2757,14,3,10.72
3789,56,4,4.33
2277,58,2,20.55
2320,59,3,48.28
1280,40,5,33.03
223,72,4,12.71
2063,91,3,6.79
3621,10,2,31.97
1848,6,5,3.26
188,24,4,47.41
1440,36,1,45.37
694,59,3,46.77
855,84,5,16.76
3324,42,4,45.64
1013,88,2,9.31
4969,28,1,22.67
2440,58,5,6.39
1929,15,2,34.8
4534,43,5,3.4
2838,32,3,25.87
4189,15,3,9.79
2433,93,4,31.91
2285,19,2,47.23
3526,8,1,1.85
3741,58,1,38.86
3471,34,3,36.01
492,9,4,43.36
469,71,2,45.04
1378,32,2,10.94
2786,37,2,27.01
1128,6,4,27.6
4644,54,1,27.42
970,28,5,13.58
4103,73,5,28.04
160,62,3,28.46
3252,39,5,19.43
672,39,4,46.12
4013,90,4,10.48
2727,43,5,1.09
3624,75,4,2.11
4528,61,2,36.4
2693,8,2,28.51
1310,78,2,14.32
3065,18,3,29.54
729,74,3,9.88
3144,46,4,35.03
1974,47,1,6.69
2763,38,1,24.62
1620,68,2,21.96
4395,87,1,46.18
3218,54,1,35.44
3821,9,4,32.73
1775,77,5,23.82
647,29,2,31.83
4921,89,3,9.37
3595,30,5,35.29
4065,87,3,13.11
4254,52,3,5.63
170,21,4,9.19
3368,51,3,33.47
2076,87,4,36.98
649,14,5,17.49
1018,78,2,34.92
1701,52,4,34.45
161,38,1,36.11
2292,88,1,23.73
2749,74,1,38.71
537,96,1,9.67
593,96,1,31.31
4021,92,3,10.2
2134,11,4,2.06
3039,47,5,43.35
2981,99,4,13.95
4994,83,3,16.39
487,69,3,5.74
4206,16,1,3.65
1513,30,3,3.56
1757,56,2,35.82
1023,6,4,0.78
990,64,2,25.81
2841,10,5,10.21
17,6,3,24.52
3854,62,3,19.46
1035,77,1,27.64
1255,6,4,0.52
1543,35,5,40.12
1768,60,4,5.98
1319,66,2,15.77
3700,22,3,49.03
3686,98,2,37.3
976,86,3,3.67
4374,74,4,43.99
1535,89,5,11.2
122,42,3,31.48
3913,34,3,48.07
2187,98,2,23.43
91,22,2,22.09
1123,74,4,40.24
4875,87,1,3.82
3537,40,4,34.07
4840,24,2,20.11
2520,64,4,20.52
2406,56,5,8.77
803,9,5,10.29
4287,6,1,35.01
3960,4,4,18.95
1552,62,2,32.31
4185,57,1,22.97
1386,55,2,21.88
2879,69,4,46.14
10,43,4,31.48
3990,56,1,5.65
1365,14,3,35.21
3884,57,1,37.43
4479,64,3,10.68
2461,63,4,21.87
1333,25,3,40.51
1363,6,2,36.63
3789,10,1,31.49
4220,49,3,27.65
830,48,1,2.67
1077,2,2,2.62
2362,15,3,8.56
1846,68,5,27.1
4295,7,2,49.34
617,15,2,14.53
2371,65,4,41.18
4732,28,5,41.32
1630,37,4,6.65
952,21,3,38.42
3862,16,4,7.76
1589,78,5,6.55
1013,58,4,8.44
86,38,3,6
1263,17,4,44.34
3466,54,1,22.4
2965,31,4,33.1
704,26,4,30.68
2872,43,5,22.97
4137,18,1,38.29
4144,35,1,39.98
2961,3,2,12.81
1244,43,4,30.54
1784,63,1,20.03
4764,90,3,32.25
4545,24,4,17.04
2221,31,4,48.39
351,20,2,10.94
4854,13,5,38.29
929,97,5,1.81
1729,69,4,9.76
2791,31,2,27.25
2828,69,2,7.59
787,4,2,22.4
3918,64,5,18.21
4599,24,3,40.98
3529,9,5,3.5
3699,45,5,12.13
2207,57,4,20.04
3934,39,1,14.66
755,75,1,27.95
815,90,5,6.76
1665,19,4,30.85
1330,90,2,6.44
2631,61,4,41.15
3635,45,2,27.42
3996,3,2,41.1
266,80,3,10.71
2875,6,2,24.04
4719,95,1,16.32
2041,87,2,10.22
3145,96,1,9.77
359,34,3,14.22
122,60,2,30.32
4380,74,4,32.28
1047,54,2,29.67
2957,24,1,2.55
4399,87,5,27.87
2608,45,2,40.01
2929,11,3,25.92
1137,96,3,39.73
4064,87,2,41.35
2784,29,1,19.16
3091,2,4,27.86
3271,70,3,5.5
4992,14,1,29.86
258,62,5,29.83
1537,54,5,3.65
1951,69,2,41.33
4381,13,2,33.56
3462,91,1,3.21
3508,33,3,33.57
1489,26,4,31.02
1686,15,5,21.82
601,33,3,7.52
2176,28,3,36.58
4417,48,4,4.82
4230,24,3,13.98
4864,54,3,46.02
2088,4,4,29.85
3977,67,3,0.04
1353,94,4,5.78
1345,94,5,6.42
118,80,3,3.02
1572,93,1,15.62
2718,64,4,11.43
3640,87,2,32.3
1236,48,3,8.62
1288,57,4,5.02
4265,14,3,47.9
1408,85,5,24.95
356,95,1,23.89
287,19,1,11.09
4281,93,5,11.06
3241,37,1,48.47
3041,76,4,36.62
1154,4,4,23.72
3800,93,4,14.22
4116,96,5,36.1
1426,36,3,36.5
81,5,5,30.6
2319,89,1,32.27
3739,23,1,40.43
4263,51,3,10.47
1614,55,3,37.45
4845,16,5,23.93
3596,11,3,25.21
3885,96,2,34.01
1985,60,3,27.49
3881,37,4,43.31
4580,54,1,43.47
2655,31,2,41.71
2540,37,1,10.84
2133,66,2,41.2
1969,88,3,3.66
1575,33,3,32.81
4481,71,1,39.13
944,57,5,35.2
2824,17,1,48.87
1940,98,5,19.15
4465,13,1,10.22
1969,64,5,47.15
130,18,2,3.35
1528,83,3,5.96
2652,79,1,45.68
4882,41,2,3.41
4405,49,1,1.37
2218,46,3,15.39
3302,20,5,28.99
4479,84,4,7.58
2402,78,4,34.5
4242,33,5,47
377,90,5,45.62
1076,30,1,46.13
2225,8,4,35.63
2868,26,5,47.57
1016,9,2,47.31
357,71,4,17.68
115,100,4,16.44
4545,23,1,5.3
2109,77,1,5.21
1018,92,1,38.56
742,64,2,9
758,49,1,15.11
3609,65,1,4.2
2984,77,2,3.46
3970,81,4,18.09
2516,68,4,16.14
2109,78,1,46.25
3168,21,1,14.25
1801,61,3,39.81
4037,38,3,25.27
2086,96,3,36.33
3526,32,1,40.41
3390,68,4,25.19
2795,23,4,5.21
960,93,5,38.84
4837,64,5,43.41
2454,6,5,34.31
3207,25,5,46.08
3716,80,2,24.29
719,81,5,42.6
2627,41,4,5.31
1469,94,1,47.63
4773,37,1,30.51
4513,69,1,45.94
1151,100,4,17.71
3354,67,5,33.47
4395,64,3,3.74
4401,89,4,12.52
2025,41,2,33.44
386,28,4,38.24
243,80,5,25.5
3489,39,3,46
816,17,1,2.79
418,22,2,38.2
3550,32,4,13.71
3038,12,3,34.1
2603,57,5,44.82
2468,78,2,46.37
3077,86,3,43.64
2293,51,2,0.68
4951,52,3,22.16
2215,63,4,12.68
2448,67,2,32.59
744,76,5,6.63
666,35,1,30.3
3499,12,4,24.12
4775,77,4,25.46
1171,79,4,39.74
423,92,1,25.89
4226,75,5,20.74
3342,57,2,6.03
766,27,2,41.42
2191,34,4,42.5
2101,38,5,12.74
2512,98,5,45.66
1215,36,5,28.45
4672,79,5,0.59
1960,12,4,44.12
2690,64,5,4.09
4117,34,2,9.26
839,6,1,45.19
4397,72,1,42.78
4677,73,1,0.22
4965,1,4,11.88
1173,69,1,41.81
2869,11,2,9.17
1109,80,5,38.43
4183,73,5,9.53
510,70,1,49.47
2030,4,4,24.26
1399,63,2,14.3
4563,84,4,30.14
3250,24,2,38.55
3766,24,3,40.29
413,3,2,33.58
2127,16,1,14.44
3644,3,5,47.12
4521,99,1,8.2
3237,51,5,25.16
2552,61,2,41.23
4934,41,5,25.9
4778,42,1,20.49
888,44,3,37.87
149,72,5,43.68
883,63,5,24.35
3929,65,1,36.19
540,3,2,43.43
4074,53,2,11.98
1894,85,5,45.18
3867,70,2,19.13
1545,58,3,4.42
320,40,2,4.47
297,45,5,36.02
997,91,2,43.42
2822,21,4,34.11
175,42,3,11.84
844,15,3,3.55
1077,5,1,13.32
646,86,2,49.4
4898,29,5,15.92
424,32,2,34.26
3616,21,1,6.41
1039,52,4,8.66
3586,68,1,49.8
3619,7,3,33.12
20,92,4,10.89
2801,78,1,48.39
359,69,3,47.42
2500,68,5,42.53
4451,88,3,8.16
2588,78,4,10.48
1475,10,1,5.82
2097,75,2,47.15
1721,64,3,4.41
2946,78,3,27.65
67,3,4,38.59
2053,87,2,47.54
2503,51,2,0.43
920,70,5,33.85
3454,13,3,1.99
118,99,3,38.76
2159,36,2,44.99
2929,75,5,5.94
3434,46,3,33.54
1589,98,1,38.54
3860,45,1,33.25
3901,7,4,37.5
863,24,3,49.77
4596,46,5,20.46
2556,56,5,43.63
551,83,2,32.72
4515,98,2,32.46
3450,1,3,11.89
3192,74,5,20.02
3747,43,2,6.21
715,42,5,18.9
648,100,3,27.48
154,6,1,27.2
4905,37,3,9.52
949,61,3,4.99
3868,33,5,10.59
1222,91,3,16.85
2879,28,5,39.7
944,56,1,4.29
3204,17,1,48.14
3448,2,1,0.57
3933,88,3,27.52
4123,13,1,29.94
120,71,4,9.24
3170,41,4,20.23
3214,89,5,33.47
1650,9,1,35.14
1624,36,5,38.27
1059,86,3,15.46
3287,66,5,23.36
3350,15,2,27.51
1171,6,1,47.52
2786,77,4,39.27
956,91,3,38.05
759,24,5,20.15
1187,50,3,5.89
2604,8,2,2.94
3714,91,3,36.56
4487,84,2,6.17
2102,6,3,21.38
2356,62,5,11.8
311,25,1,43.78
2201,25,2,46.98
298,3,5,29.13
4289,100,5,16.43
947,83,3,39.98
2930,90,2,35.24
803,75,5,45.54
2003,48,2,37.77
130,50,1,20.74
4200,31,1,43.2
2579,70,2,21.68
3931,86,2,43.09
1554,8,1,6.95
1436,53,2,14.51
1082,47,4,2.06
2088,95,2,43.16
1238,48,1,13.36
4636,96,1,29.74
2046,5,5,49.25
119,83,2,28.67
400,79,5,13.72
769,98,5,23.78
1387,3,5,2.47
3195,92,1,5.08
2998,100,2,18.19
3387,14,5,44.73
2361,40,5,30.87
1669,48,5,6.33
76,28,5,28.11
3825,100,3,20.47
1895,49,2,37.61
2053,99,3,26.15
3184,48,3,2.37
81,60,4,8.29
2213,93,4,29.19
2589,18,3,39.89
1576,31,3,47.84
388,73,2,25.84
4497,33,5,32.47
2748,48,5,30.6
846,99,3,9.14
2705,82,1,11.83
2787,37,3,30.25
2619,5,4,41.09
1692,60,5,23.34
25,90,2,24.27
893,50,4,2.44
3026,73,1,6.1
2142,94,2,30.01
2942,92,3,33.04
378,53,4,4.83
4817,17,4,3.66
321,62,3,2.22
899,19,3,47.16
520,89,1,45.17
3643,24,5,29.67
4680,83,2,30.49
1155,83,1,29.23
840,11,5,40.12
2462,13,2,6.27
943,64,4,27.53
2021,59,1,49.31
4037,61,4,38.33
4953,59,3,28.7
1541,13,2,12.95
3280,98,1,49.04
4529,95,5,34.22
3674,20,5,12.14
8,80,3,46.75
4980,15,4,38.34
1686,21,4,2.09
81,58,2,47.14
1424,1,1,45.74
2540,50,2,14.54
3019,57,4,22.68
2639,34,1,31.79
4842,12,2,20.58
2982,68,5,2.63
3074,91,2,29.84
2218,98,2,7.62
1560,11,5,19.39
2234,48,5,15.44
452,58,1,46.69
2929,43,1,6.52
1016,45,5,40.73
93,10,5,25.88
3394,99,3,8.03
1376,28,1,14.73
4449,94,1,14.67
1850,61,3,13.83
2689,69,1,46.58
1006,44,4,17.7
2658,91,4,20.98
4547,80,2,14.43
79,2,5,24.09
1377,39,5,12.15
2920,55,5,10.25
3057,47,4,46.08
40,17,2,22.24
493,62,1,1.09
3887,73,3,42.41
93,28,2,7.31
3574,40,3,29.4
4889,68,2,10.57
1052,32,3,36.33
3954,28,2,41.9
2324,56,2,22.66
2669,81,5,4.44
414,82,3,23.15
2052,63,2,42.28
3651,100,1,3.78
2216,46,4,6.33
643,1,3,8.92
2128,21,1,40.23
733,90,3,9.6
4298,67,3,8.09
1889,7,5,19.38
3740,88,2,43.99
1209,17,1,47.84
4360,99,1,26.76
3092,87,1,40.56
2777,39,1,36.72
680,56,4,1.95
1900,8,2,18.19
3564,52,5,16.67
3386,42,5,37.39
205,14,1,23.11
2102,2,1,7.28
594,88,4,47.03
308,95,3,5.19
1255,94,4,49.47
4647,71,3,25.93
3150,49,1,47.14
1533,57,5,46.41
4901,93,2,18.03
4689,44,5,20.08
4147,54,3,29.06
3383,74,3,31.06
3173,65,2,23.6
1189,31,3,30.09
2659,41,5,43.07
584,24,5,28.35
1591,46,5,39.27
4486,98,1,36.51
4479,74,2,19.85
472,13,1,14.9
4023,52,5,18.71
804,2,2,31.11
2142,12,5,34.03
3985,41,1,25.54
2390,92,3,33.46
3289,46,3,41.36
2613,39,2,7.4
1213,96,1,32.81
3768,13,3,6.8
3220,51,5,36.25
3988,21,5,2.88
4879,71,3,38.57
3285,33,2,32.32
4237,98,4,4.41
4903,79,5,11.12
4295,3,5,22.61
4761,91,3,20.19
2178,12,3,19.78
4407,7,1,33.37
2680,98,2,43.28
4644,7,2,11.72
3849,16,5,26.46
1032,73,2,34.12
2289,43,2,21.73
4739,71,3,32.83
3676,85,4,48.38
2691,47,5,20.5
2622,47,5,26.69
4054,88,3,9.89
1818,6,3,21.01
2265,81,5,40.27
1432,6,2,39.25
4470,48,3,38.08
90,4,4,29.62
3647,56,1,42.1
2477,96,4,44.49
4934,47,5,31.19
1662,85,1,25.34
1399,68,2,38.54
4789,34,5,19.47
344,19,2,37.6
715,78,5,19.74
3107,75,1,19.92
3169,88,1,39.02
829,14,4,7.7
192,38,3,40.61
3209,56,1,0.48
2681,29,1,13.9
1436,35,2,25.21
864,67,4,2.53
2894,33,2,46.28
1950,51,4,26.52
3036,30,2,49.9
826,55,5,18.82
4890,88,4,8.7
1403,100,4,45.74
1376,66,2,16.81
1082,89,3,37.14
3837,53,2,25.51
3317,9,2,10.21
4233,7,2,43.75
1797,4,5,0.3
3170,50,1,43
3136,82,2,35.42
2800,20,3,7.24
1933,42,5,22.8
4973,10,1,7.69
1707,45,1,11.61
1778,19,5,46.77
4151,67,1,9.51
2941,66,2,23.88
966,10,3,29.16
4441,40,1,43.22
1992,83,1,1.41
1284,80,2,21.81
4033,15,1,25.63
1256,64,5,6.3
4027,22,5,18.19
3611,52,5,27.17
1830,59,1,3.51
2087,80,3,48.97
4130,94,3,31.06
2996,32,5,14.67
4267,98,1,34.15
735,69,4,27.89
1903,85,3,16.82
843,15,1,8.79
2018,24,3,11.82
3338,87,1,35.07
4996,65,4,39.05
3689,30,5,14.09
4786,17,3,21.51
2215,16,2,36.8
2219,72,5,3.12
2454,56,4,36.16
99,14,4,3.6
1833,33,4,20.56
4508,16,2,9.52
19,78,3,27.67
4194,82,1,38.53
2715,97,1,49.98
1335,91,1,18.98
816,96,2,10.18
4908,34,1,32.92
2856,17,2,41.45
938,41,1,37.07
436,68,3,5.89
132,53,3,5.57
4739,87,1,1.15
2148,70,1,8.76
4382,41,2,1.62
3247,45,4,44.87
3009,23,2,38.99
4424,20,4,4.95
1522,77,1,17.06
1571,7,4,24.79
1050,74,5,43.05
3178,23,4,27.08
614,46,3,18.71
10,96,3,26.62
4494,32,2,4.35
1958,72,4,44.99
3015,95,5,46.23
4068,83,1,11.89
1130,22,3,27.79
591,75,5,33.16
2696,95,3,29.93
4426,9,2,10.71
1375,31,3,45.81
3562,47,5,6.75
2277,52,3,21.14
304,2,5,22.27
606,83,5,46.28
1651,88,4,25.56
378,13,5,18.11
4482,9,2,2.85
1311,53,3,12.56
1591,21,4,5.76
825,16,2,43.43
4890,87,4,3.83
4679,62,5,26.66
2430,31,1,23.05
1881,77,3,39.06
4126,58,2,14.36
3360,76,1,0.97
1334,62,4,43.16
220,82,2,20.29
895,1,3,35
1913,23,5,10.65
2284,1,5,9.67
150,84,2,34.67
3615,2,5,24.25
2498,28,4,14.82
4530,36,5,35.27
2171,12,3,31
3970,67,5,48.35
4751,46,1,45.41
1391,49,2,4.69
2670,24,3,1.56
4574,13,3,21.37
2349,84,5,5.09
881,20,4,47.6
1548,92,1,25.16
2996,32,4,7.85
4156,67,5,16.84
1192,26,4,30.82
3351,75,2,35.3
4124,13,5,39.13
2779,31,5,7.67
3718,85,2,43.71
3075,66,4,12.64
2517,54,4,36.45
3997,74,4,21.65
2814,77,5,29.34
2848,83,3,13.91
4255,46,3,38.49
1952,61,5,19.32
4827,50,2,37.96
4976,90,4,19.78
1747,54,5,5.11
510,60,4,47.81
3586,26,1,13.55
682,95,4,40.9
3115,22,1,42.46
3953,20,3,9.28
333,13,2,19.04
2406,66,2,2.23
3862,23,1,11.61
1146,88,5,8.63
3720,78,4,32.47
2674,46,3,14.86
2763,69,2,23.76
3111,40,2,37.44
4492,97,1,3.45
4132,85,2,22.75
4724,44,5,27.62
829,21,4,13.39
605,4,1,4.43
4808,99,2,22.46
3886,59,4,3.28
4667,93,5,45.18
2853,42,5,23.29
486,10,5,4.44
4740,95,1,48.47
3776,29,1,3.44
4445,90,5,11.39
1607,62,5,15.29
2203,42,1,31.28
715,96,1,0.83
4488,11,4,37.78
4593,15,1,44.57
4810,36,4,41.98
1462,87,4,33.17
995,41,5,44.95
212,48,1,11.2
4120,75,3,28.67
1103,86,4,18.1
4512,88,5,45.17
4077,42,1,1.34
3271,80,1,15.95
1361,99,3,32.57
4732,28,4,18.23
966,68,2,12.47
3381,77,2,25.22
238,92,4,35.88
4255,4,2,27.71
2852,24,5,43.26
2209,87,2,24.18
670,32,3,30.38
4973,82,4,19.51
1922,57,1,39.37
4588,58,4,34.18
1268,83,4,29.73
826,17,1,40.15
1546,60,2,24.21
2460,26,4,43.77
4212,45,5,32.99
3197,74,5,11.57
4292,68,5,12.38
3140,35,2,16
701,72,2,19.34
4841,62,1,44.38
3440,44,5,29.42
1861,59,1,31.12
3805,22,1,18.82
276,96,5,33.29
1542,50,1,30.98
3099,32,3,36.9
2426,5,5,31.39
1360,61,3,44.14
4644,44,3,18.3
3581,13,5,0.26
3271,66,2,34.34
4756,79,5,35.42
3561,78,1,27.61
295,26,1,17.29
1810,15,3,35.64
3926,48,4,8.94
3603,68,5,17.38
1927,60,3,26.62
4109,32,1,11.84
3268,57,5,42.26
3067,69,1,42.43
904,77,5,22.6
697,10,5,14.47
2802,37,5,37.82
1047,62,5,44.98
2984,71,5,2.46
4833,47,5,37.69
4793,63,2,49.98
1712,40,3,32.45
3473,87,5,46.19
4574,59,3,36.97
345,45,1,11.83
3233,62,2,16.35
116,7,5,36.22
3428,89,1,26.69
1788,24,4,48.19
4609,16,3,10.96
4810,66,2,35.58
3361,88,5,15.85
4150,88,5,33.31
2874,55,1,46.13
3774,83,3,39.52
2385,95,1,9.82
3268,84,5,7.39
4183,43,1,31.3
3042,29,3,30.18
3678,82,2,1.65
2845,65,1,27.01
4661,32,3,20.58
4886,4,4,39.01
219,79,4,48.7
2396,23,3,36.26
203,42,5,45.49
3511,87,4,12.57
3172,53,3,33.87
4873,22,2,0.76
1381,93,2,10.46
138,55,1,31.55
4458,72,1,34.19
2512,57,5,45.63
336,32,3,10.27
77,63,5,2.93
858,71,4,30.97
2371,79,5,43.57
3778,58,3,33.36
508,21,1,19.69
581,68,3,49.98
3662,22,2,44.52
4310,85,3,38.71
1246,10,5,31.87
3881,71,1,36.17
2467,98,2,10.29
1502,65,4,20.99
1137,36,5,48.45
3234,47,5,15.38
4810,29,1,1.65
262,93,5,1.38
1199,42,3,5.24
452,91,5,39.38
1483,4,3,18.17
3753,30,5,6.16
2262,20,4,30.65
3815,44,5,20.1
1007,82,2,35.73
2704,66,3,14.59
4705,55,1,12.03
2727,86,2,40.77
2259,95,5,24.39
2655,93,4,8.42
2011,99,5,35.52
3763,14,4,22.59
1419,47,2,43.74
3637,41,2,47.89
974,89,4,3.42
760,53,4,2.16
3341,48,2,33.58
1517,15,5,27.28
1164,22,1,20.99
3694,76,2,17.31
1888,70,1,8.09
3500,81,3,13.25
4153,60,4,14.78
3316,24,5,21.84
3330,35,3,37.81
3504,45,4,20.96
422,29,1,22.37
1830,65,5,8.28
990,57,4,2.83
2519,23,2,14.01
4219,21,3,23.18
290,20,4,32.56
2278,99,2,17.65
3474,89,1,17.27
2649,42,1,27.29
3317,62,3,33.53
73,53,2,48.92
2628,72,1,29.22
1559,68,2,24.72
3828,24,5,5.23
3655,56,1,19.17
374,81,5,18.33
2988,66,3,26.35
2304,95,2,35.81
1062,98,4,36.85
3250,35,2,25.91
4720,42,4,36.38
4603,81,1,33.87
3076,23,2,45.84
4575,77,5,20.34
4669,47,1,39.08
4649,98,4,30.03
4560,28,2,25.02
1891,27,5,8.12
2393,60,3,44.7
3510,23,2,32.42
3463,70,5,27.37
4344,37,3,30.7
374,62,5,21.41
46,33,3,27.93
1805,22,5,1.06
507,4,3,30.92
3049,91,4,46.33
4844,40,3,5.43
1969,76,2,44.71
1176,80,4,42.55
3226,25,4,30.37
2743,91,1,31.75
3610,100,1,20.6
4952,35,5,21.37
1666,73,2,41.65
2286,71,1,33.46
2992,75,2,11.41
2634,60,2,30.16
2970,53,5,1.86
2818,33,2,10.44
3209,18,3,46.4
3244,37,1,2.65
2873,32,4,28.93
2737,71,3,48.89
3176,26,5,16.6
4063,77,2,26.07
4199,87,5,36.01
1670,47,4,31.29
1471,96,5,41.89
770,71,5,28.34
2388,54,4,40.71
2091,28,3,17.22
3095,80,5,23.61
829,89,2,35.43
4004,82,1,26.01
1361,37,2,6.37
2395,30,1,37.34
2272,54,3,40.77
4435,56,1,6.26
2126,37,5,20.82
286,51,4,9.67
2803,9,2,44.07
2799,7,4,25.6
1202,43,1,39.18
2207,64,1,15.24
1773,81,4,12.14
2941,32,1,28.2
1713,18,2,13.96
2155,21,2,17.47
3825,24,2,36.52
4084,43,4,49.99
3989,96,1,16.82
1380,67,4,11.84
4093,3,2,26.67
2661,69,4,13.71
500,26,2,40.63
4344,41,1,45.63
4164,77,1,4.45
1335,67,2,15.69
1423,25,5,44.94
1584,98,2,8.64
550,15,4,48.67
1831,67,3,7.43
394,73,5,14.57
950,79,4,5.81
315,55,1,4.37
3094,39,1,18.97
2069,37,1,30.15
1511,4,3,3.65
3183,61,1,33.28
340,81,4,16.81
1008,47,2,38.71
3046,98,1,7.91
1104,14,1,32.83
3420,16,2,39.86
348,74,5,29.3
2536,54,3,38.39
4215,7,5,45.05
4149,38,4,17.61
727,91,5,10.64
4956,74,5,29.23
3924,74,5,19.41
1299,5,2,49.41
4741,39,1,45.95
17,67,3,26.18
2165,78,4,5.98
712,16,2,19.23
502,69,5,48.27
3484,79,2,14.29
1545,84,5,48.59
2147,81,4,14.26
3708,78,3,35.5
4907,70,2,23.97
486,6,1,43.98
2631,96,1,3.19
1425,36,5,16.58
166,97,4,38.38
1342,73,2,28.38
4623,59,3,22.15
3752,1,1,9.23
3387,47,1,49.74
836,12,2,25.55
1281,49,1,24.82
3209,57,5,20.42
1698,93,1,26.33
2657,99,5,24.13
1236,19,1,5.26
4972,22,1,37.84
3166,35,3,23.09
3850,70,2,17.16
